<<<<<<< HEAD
,toolx,tooly,toolz,tool_qx,tool_qy,tool_qz,tool_qw,refx,refy,refz,ref_qx,ref_qy,ref_qz,ref_qw,fid1x,fid1y,fid1z,fid2x,fid2y,fid2z,fid3x,fid3y,fid3z,fid4x,fid4y,fid4z
10,-73.98670196533203,126.06436920166016,1235.611572265625,0.022845219835614394,-0.1798903617310203,0.6874455531583272,-0.7032326536287878,-13.24468994140625,126.26087188720703,1116.7474365234375,-0.4404089196092676,0.8813588473062811,0.06781037051865552,-0.15699783264002046,-27.730815887451172,-146.36521911621094,1139.1483154296875,-66.86244201660156,-111.57550048828125,1140.4207763671875,-106.17424774169922,-69.1383285522461,1144.0767822265625,-67.69689178466797,-0.5797816514968872,1173.330810546875
11,-73.95958709716797,126.09846496582031,1235.528076171875,0.022755760838187034,-0.1796880479414599,0.6874594914398764,-0.7032736511521596,-13.249210357666016,126.25745391845703,1116.7618408203125,-0.4403882107372589,0.8813408742170016,0.06780833690894705,-0.1571576174535928,-27.73659896850586,-146.36996459960938,1139.159912109375,-66.86772918701172,-111.57972717285156,1140.452392578125,-106.17362213134766,-69.13716125488281,1144.070556640625,-67.68831634521484,-0.5790829658508301,1173.2967529296875
12,-73.95448303222656,126.10350036621094,1235.4991455078125,0.022674645069888647,-0.17971564696905076,0.6874440000989465,-0.7032843617153801,-13.250861167907715,126.25558471679688,1116.763427734375,-0.4403864493985282,0.881337995860108,0.06773164847179734,-0.15721175539614912,-27.733861923217773,-146.37118530273438,1139.1470947265625,-66.87132263183594,-111.5853042602539,1140.461181640625,-106.1634292602539,-69.13646697998047,1144.04052734375,-67.68262481689453,-0.5792019367218018,1173.2784423828125
13,-73.92676544189453,126.11444091796875,1235.4866943359375,0.02293726706986955,-0.1793791649030552,0.687516766701889,-0.7032906173708194,-13.249826431274414,126.25792694091797,1116.7530517578125,-0.44038466352513933,0.8813513227489544,0.06763212634595392,-0.15718488956144286,-27.726781845092773,-146.3668670654297,1139.1348876953125,-66.8723373413086,-111.58277130126953,1140.4595947265625,-106.17878723144531,-69.13719940185547,1144.0849609375,-67.68073272705078,-0.5772995352745056,1173.2747802734375
14,-73.92466735839844,126.11418914794922,1235.4730224609375,0.022910661715551273,-0.17939334834691975,0.6875101378411368,-0.7032943469944127,-13.252114295959473,126.2591552734375,1116.7635498046875,-0.4404125378951216,0.8813246979117159,0.06778805207723394,-0.15718890963161222,-27.726049423217773,-146.3656768798828,1139.1175537109375,-66.87762451171875,-111.58805847167969,1140.469970703125,-106.16999053955078,-69.14175415039062,1144.0614013671875,-67.67813110351562,-0.5757368803024292,1173.26513671875
15,-73.93301391601562,126.11434173583984,1235.472900390625,0.02279736167766451,-0.17950539840990912,0.6874828789985109,-0.7032960851065192,-13.251330375671387,126.257568359375,1116.7626953125,-0.44040329091069164,0.8813183304490736,0.0677751648621851,-0.15725606124214678,-27.731523513793945,-146.36732482910156,1139.1395263671875,-66.87321472167969,-111.58696746826172,1140.45458984375,-106.1670150756836,-69.13968658447266,1144.05908203125,-67.677978515625,-0.577489972114563,1173.265380859375
16,-73.9515380859375,126.10428619384766,1235.49169921875,0.022737378673252276,-0.179630698159244,0.6874645109928986,-0.7032839895911087,-13.25438404083252,126.25785064697266,1116.7650146484375,-0.44042719884049003,0.8813124163718861,0.0677771546289635,-0.15722138716048897,-27.735477447509766,-146.37030029296875,1139.146484375,-66.87271118164062,-111.58769989013672,1140.4493408203125,-106.17213439941406,-69.14130401611328,1144.0517578125,-67.68335723876953,-0.5805774331092834,1173.2742919921875
17,-73.94263458251953,126.10588836669922,1235.4903564453125,0.02282713463598551,-0.17954240788569592,0.6874828695542267,-0.7032856814726169,-13.249384880065918,126.25810241699219,1116.751220703125,-0.44041031438796896,0.8813444171749454,0.06780344612003632,-0.15707789783891818,-27.734142303466797,-146.36817932128906,1139.1422119140625,-66.87057495117188,-111.58377838134766,1140.4312744140625,-106.17630767822266,-69.14035034179688,1144.0672607421875,-67.68267822265625,-0.5801586508750916,1173.2705078125
18,-73.95221710205078,126.10197448730469,1235.5006103515625,0.022809944185430205,-0.1795948900950582,0.6874782037222349,-0.7032773999673606,-13.251809120178223,126.25784301757812,1116.7646484375,-0.440406959328626,0.8813221144594218,0.06780760884228247,-0.15721058782022257,-27.734460830688477,-146.3689422607422,1139.130859375,-66.87455749511719,-111.58564758300781,1140.452392578125,-106.17268371582031,-69.1391372680664,1144.0535888671875,-67.68885040283203,-0.5772328972816467,1173.2764892578125
19,-73.95669555664062,126.09616088867188,1235.53173828125,0.022855244211191988,-0.17961717510961922,0.6874761958700166,-0.7032722007372236,-13.249199867248535,126.25755310058594,1116.758056640625,-0.44042596290024844,0.881321065291491,0.06785750125990835,-0.15714168956588834,-27.733821868896484,-146.3685302734375,1139.13671875,-66.8753890991211,-111.58193969726562,1140.4561767578125,-106.1808853149414,-69.13458251953125,1144.069091796875,-67.69215393066406,-0.5757434964179993,1173.295654296875
