,toolx,tooly,toolz,tool_qx,tool_qy,tool_qz,tool_qw,refx,refy,refz,ref_qx,ref_qy,ref_qz,ref_qw,fid1x,fid1y,fid1z,fid2x,fid2y,fid2z,fid3x,fid3y,fid3z,fid4x,fid4y,fid4z,IMD12,IMD13,IMD14,IMD23,IMD24,IMD34,IMD12_abs_e,IMD13_abs_e,IMD14_abs_e,IMD23_abs_e,IMD24_abs_e,IMD34_abs_e,IMD_abs_e_RMS
0,242.23545837402344,-313.80889892578125,1557.490478515625,0.6084200501693243,0.6924848674082157,-0.18632600826146384,0.33995936464220505,256.07647705078125,-61.78602600097656,1633.9854736328125,-0.28748919342274554,-0.6061881520019433,0.6158463385013154,-0.4130607405601889,242.1892547607422,-313.76220703125,1557.6151123046875,204.68341064453125,-285.3775329589844,1579.687255859375,166.71771240234375,-249.63954162597656,1604.6058349609375,201.2835693359375,-172.9864959716797,1607.8909912109375,51.95726692347275,109.61659518699159,154.9798048914652,57.78870003708171,115.92564342623373,84.150342395146,0.004178810747177408,0.3272395620120392,0.030910579463494514,0.33313532970864657,0.0192437753974275,0.1859467066551872,0.20574430159602095
1,241.8138885498047,-313.8682861328125,1557.3284912109375,0.608579916836726,0.6919647618575778,-0.1868715563188364,0.34043248171901186,255.98472595214844,-61.667213439941406,1633.770751953125,-0.2860876476700272,-0.606844646383728,0.6155966689955996,-0.4134418630564163,241.77125549316406,-313.8175964355469,1557.4388427734375,204.319091796875,-285.40301513671875,1579.5972900390625,166.40365600585938,-249.62391662597656,1604.5262451171875,201.04115295410156,-172.99952697753906,1607.724609375,51.97162476914522,109.62813069397197,154.9752504802934,57.78561207386486,115.91563797190445,84.15035839353695,0.018536656419648523,0.31570405503165944,0.035464990635290405,0.3362232929254958,0.029249229726715953,0.185962705046137,0.20402376143019915
2,241.0005340576172,-313.976806640625,1557.06884765625,0.6093170984937936,0.6912098398700678,-0.1865168636354309,0.3408417379510642,255.8112335205078,-61.41423416137695,1633.3564453125,-0.28334030264510196,-0.6083259115929724,0.6149454222957684,-0.4141255676471087,240.9600830078125,-313.9257507324219,1557.181396484375,203.57650756835938,-285.42889404296875,1579.3533935546875,165.76040649414062,-249.56573486328125,1604.3099365234375,200.57508850097656,-173.02430725097656,1607.5087890625,51.97307002575909,109.6280177539047,154.974226890102,57.78453706446213,115.91602971331403,84.14799392578205,0.019981913033518595,0.3158169950989276,0.036488580826699035,0.33729830232822877,0.02885748831712931,0.18359823729123548,0.20403524201081413
3,240.1889190673828,-314.0763854980469,1556.7886962890625,0.6100479639684708,0.6904807159711738,-0.1861289030423837,0.3412241110796503,255.66188049316406,-61.157535552978516,1633.013916015625,-0.2816556207856149,-0.6111225270721177,0.6130045291793514,-0.4140347997336217,240.1461181640625,-314.0264892578125,1556.902099609375,202.8406524658203,-285.4456787109375,1579.0892333984375,165.1105499267578,-249.50318908691406,1604.06591796875,200.10186767578125,-173.04302978515625,1607.27294921875,51.969504598878416,109.62672360275658,154.97451510624768,57.78631299975877,115.9145299999043,84.14768759568965,0.01641648615284197,0.3171111462470435,0.03620036468100807,0.33552236703158655,0.030357201726857852,0.1832919071988357,0.20381044633617643
4,239.7792205810547,-314.128662109375,1556.6568603515625,0.6103700442607585,0.6900645037119815,-0.18607180993585432,0.3415211140369681,255.5821075439453,-61.05279541015625,1632.8482666015625,-0.2804929117025608,-0.6117850963510173,0.6127159204934846,-0.4142727641798552,239.73890686035156,-314.0799560546875,1556.7861328125,202.46923828125,-285.45330810546875,1578.947998046875,164.79786682128906,-249.4778289794922,1603.9918212890625,199.8733673095703,-173.05642700195312,1607.1689453125,51.95826632472623,109.62650833316876,154.9687864880295,57.79758133870193,115.91470697227606,84.14639345673903,0.0051782120006578225,0.3173264158348701,0.041928982899179346,0.3242540280884256,0.030180229355096344,0.18199776824822322,0.20068865451071136
5,239.37660217285156,-314.1751403808594,1556.4913330078125,0.6107896617186135,0.6897504511215912,-0.185660658595883,0.3416290739456554,255.50132751464844,-60.96115493774414,1632.7098388671875,0.2795375068646852,0.6124861071064147,-0.6123462671815982,0.41442924598327824,239.33546447753906,-314.12701416015625,1556.618896484375,202.0984344482422,-285.4600830078125,1578.782958984375,164.46343994140625,-249.44329833984375,1603.821533203125,199.63717651367188,-173.0634765625,1607.0343017578125,51.958012025094646,109.62614680661045,154.9728647077044,57.79733374694937,115.91890829172438,84.1509999998807,0.004923912369072525,0.317687942393178,0.03785076322429859,0.32450161984098713,0.025978909906783088,0.18660431138988542,0.20132060997339296
6,238.97189331054688,-314.2152404785156,1556.3507080078125,0.6110079200563864,0.6893364900629751,-0.18569143878993874,0.34205732656405513,255.41958618164062,-60.87388229370117,1632.5694580078125,0.27844585941871136,0.6130294202819863,-0.6121270044134768,0.41468465574348223,238.931884765625,-314.16754150390625,1556.4727783203125,201.73878479003906,-285.4696960449219,1578.68798828125,164.15943908691406,-249.41920471191406,1603.7501220703125,199.40719604492188,-173.07574462890625,1606.9521484375,51.96545557762597,109.62852266705363,154.9750398332349,57.79234983012128,115.91677777750806,84.1485664813891,0.012367464900393088,0.3153120819499975,0.035675637693799445,0.32948553666907543,0.02810942412310169,0.18417079289828564,0.20170818603946475
7,238.57106018066406,-314.2414245605469,1556.15283203125,0.611421227592318,0.6890683796369333,-0.18496798803298445,0.3422509226241232,255.33546447753906,-60.78876495361328,1632.42236328125,0.27767235273778024,0.6139498963894741,-0.6114948723464375,0.41477416788227545,238.53260803222656,-314.19915771484375,1556.2828369140625,201.36752319335938,-285.4600524902344,1578.4735107421875,163.82723999023438,-249.37098693847656,1603.57373046875,199.1796417236328,-173.08749389648438,1606.8521728515625,51.95772998445561,109.63581692904978,154.9787577703174,57.80756477911536,115.92121123137657,84.14102330887523,0.004641871730036939,0.3080178199538466,0.031957700611286555,0.31427058767499716,0.023675970254586787,0.1766276203844228,0.19426858089527624
8,238.17205810546875,-314.2832946777344,1556.0328369140625,0.611629089934201,0.6885940876635591,-0.18551370529775218,0.34253861669562236,255.24517822265625,-60.70440673828125,1632.2647705078125,0.2766729728813773,0.6145286527918974,-0.6111727894700818,0.41505954077230317,238.1336212158203,-314.2314453125,1556.1568603515625,201.01541137695312,-285.466552734375,1578.3968505859375,163.5227508544922,-249.3375701904297,1603.4990234375,198.9381866455078,-173.0724334716797,1606.679443359375,51.959577676289314,109.63246512821497,154.96670645275327,57.802439867041315,115.91659916254447,84.14712854207588,0.006489563563739864,0.3113696207886534,0.044009018175415804,0.31939549974904224,0.02828803908668931,0.1827328535850654,0.1979625145748277
9,237.7722930908203,-314.293212890625,1555.830078125,0.6120042110642459,0.6883185652271244,-0.18484296656084648,0.3427848831501893,255.15138244628906,-60.62464141845703,1632.0997314453125,0.2760705138295122,0.6155898558677263,-0.6103266527709981,0.4151332047235088,237.73464965820312,-314.24365234375,1555.9591064453125,200.64163208007812,-285.4414978027344,1578.1943359375,163.20059204101562,-249.28372192382812,1603.322998046875,198.7120819091797,-173.0712890625,1606.582763671875,51.96019139520063,109.62872129459451,154.96822777309174,57.79849388282565,115.91673651986451,84.14289576208498,0.007103282475057426,0.315113454409115,0.042487697836946836,0.32334148396470397,0.028150681766646812,0.1785000735941651,0.19931407487037295
