,toolx,tooly,toolz,tool_qx,tool_qy,tool_qz,tool_qw,refx,refy,refz,ref_qx,ref_qy,ref_qz,ref_qw,fid1x,fid1y,fid1z,fid2x,fid2y,fid2z,fid3x,fid3y,fid3z,fid4x,fid4y,fid4z,IMD12,IMD13,IMD14,IMD23,IMD24,IMD34,IMD12_abs_e,IMD13_abs_e,IMD14_abs_e,IMD23_abs_e,IMD24_abs_e,IMD34_abs_e,IMD_abs_e_RMS
2672,-173.53411865234375,-42.45354080200195,1235.288818359375,0.23649532535529097,-0.18465984107951405,0.680309989746288,-0.6686920233029473,113.50039672851562,40.73798751831055,1414.956787109375,0.1756047029051966,0.9840622792103201,-0.02031367530807003,0.019281430145246952,-173.55723571777344,-42.42251968383789,1235.302734375,-212.49444580078125,-15.635767936706543,1257.365234375,-252.0626220703125,17.285913467407227,1283.2628173828125,-211.79969787597656,79.46929931640625,1323.23193359375,52.1573609806011,109.67389041086487,155.08592949188042,57.62085113409212,115.68871404709886,84.17485842582548,0.04640761607367949,0.010841710206634048,0.013836262522119114,0.036862046061919784,0.028498772235110437,0.02407415305157201,0.02947656406468812
2673,-173.39651489257812,-42.316741943359375,1235.1614990234375,0.23670653703154093,-0.1848211078038929,0.6804409574178678,-0.6684394339840619,113.49848937988281,40.73781204223633,1414.953125,0.17559925480187114,0.9840644336831624,-0.02022803633287238,0.019311100926164407,-173.41455078125,-42.28553009033203,1235.169921875,-212.37586975097656,-15.528454780578613,1257.2625732421875,-251.96401977539062,17.35628318786621,1283.1597900390625,-211.7308807373047,79.5301284790039,1323.16748046875,52.17289238124222,109.68223382470391,155.08309428317048,57.613309672619366,115.67198043903522,84.17189441055719,0.030876215432556364,0.002498296367591024,0.016671471232058366,0.029320584589164866,0.01176516417147866,0.027038168319862166,0.02223622581863776
2674,-173.0973358154297,-42.04161834716797,1234.8800048828125,0.23701953921555485,-0.1854001728177394,0.6806591605782267,-0.667945821957247,113.49712371826172,40.736671447753906,1414.962646484375,0.17560074174465792,0.9840666686699105,-0.02018476638381135,0.019228788772602316,-173.11476135253906,-42.01414489746094,1234.8927001953125,-212.1105499267578,-15.312533378601074,1256.9808349609375,-251.7423553466797,17.506643295288086,1282.9188232421875,-211.5888214111328,79.65227508544922,1323.025390625,52.16831683746075,109.6883369338194,155.08172739309197,57.6242795570822,115.6739831600919,84.16010091096302,0.03545175921402688,0.0036048127478949255,0.018038361310573237,0.04029046905199607,0.013767885228148202,0.03883166791402459,0.028623939218068013
2675,-172.94168090820312,-41.910362243652344,1234.7498779296875,0.23711291542000631,-0.18575417515461407,0.6807501990435068,-0.6677215125004435,113.49687194824219,40.737056732177734,1414.9488525390625,0.17560964946770702,0.9840660916632535,-0.020048782958230746,0.01931902053241361,-172.96063232421875,-41.878604888916016,1234.761474609375,-211.97509765625,-15.209453582763672,1256.8577880859375,-251.62586975097656,17.578710556030273,1282.7852783203125,-211.5081024169922,79.7131576538086,1322.9603271484375,52.169140358925155,109.67988722730654,155.07901778772936,57.61494758440774,115.6722346936907,84.1674481040773,0.034628237749622315,0.004844893764968106,0.020747966673184237,0.03095849637753645,0.012019418826952233,0.031484474799754025,0.02499077512010427
2676,-172.7769317626953,-41.772499084472656,1234.6151123046875,0.23721850533784772,-0.1861230250542474,0.6808597858990741,-0.6674695140719166,113.49665832519531,40.736976623535156,1414.9498291015625,0.17560917550043492,0.9840654760249413,-0.020097687532624104,0.019303868309334785,-172.79498291015625,-41.741920471191406,1234.6259765625,-211.83108520507812,-15.106049537658691,1256.719482421875,-251.5062713623047,17.65428352355957,1282.6549072265625,-211.43014526367188,79.7792739868164,1322.898193359375,52.16713432732965,109.68205942412237,155.08726811320767,57.61949391214862,115.68494783043343,84.17322853437837,0.0366342693451287,0.002672696949133524,0.012497641194869402,0.035504824118419265,0.024732555569684678,0.025704044498681355,0.025943508433860223
2677,-172.61090087890625,-41.63335037231445,1234.486328125,0.23733361640041523,-0.1864896010089187,0.6809619808835617,-0.6672219749326086,113.49787902832031,40.738258361816406,1414.950439453125,0.17560904394622834,0.9840637622631097,-0.02018286224794821,0.01930356330696486,-172.62820434570312,-41.60798645019531,1234.492919921875,-211.68251037597656,-14.996332168579102,1256.592529296875,-251.3846435546875,17.7315731048584,1282.5321044921875,-211.34910583496094,79.84528350830078,1322.8436279296875,52.170985208620536,109.688300648915,155.10013733467125,57.62149532804984,115.69032497509724,84.1782407896629,0.032783388054241414,0.0035685278434982592,0.00037158026870542926,0.037506240019638426,0.030109700233495573,0.02069178921415471,0.025262241998107213
2678,-172.43592834472656,-41.5027961730957,1234.3658447265625,0.23737709178498081,-0.1868123447914945,0.6811006676724435,-0.6669746206755999,113.49793243408203,40.73895263671875,1414.9571533203125,0.17560606965948258,0.9840660358200702,-0.02013973042268474,0.01925971709612212,-172.4585418701172,-41.473411560058594,1234.3858642578125,-211.52540588378906,-14.88992977142334,1256.4488525390625,-251.25845336914062,17.80141258239746,1282.4110107421875,-211.2659454345703,79.90707397460938,1322.7674560546875,52.150520800544335,109.67837309250486,155.08237362316683,57.63221829785845,115.69224870842781,84.17337195408982,0.05324779613044228,0.006359028566649272,0.017392131235709485,0.048229209828249964,0.03203343356406663,0.0255606247872322,0.03460200946008591
2679,-172.25401306152344,-41.37399673461914,1234.2509765625,0.23735847038607596,-0.18722544765564614,0.6812302397166334,-0.6667330416154156,113.4979476928711,40.73967742919922,1414.95947265625,0.1756013445712562,0.9840676603745326,-0.020092429355408635,0.01926919490685596,-172.27796936035156,-41.33721923828125,1234.267333984375,-211.37417602539062,-14.784967422485352,1256.340576171875,-251.12533569335938,17.871065139770508,1282.2607421875,-211.18060302734375,79.96879577636719,1322.6964111328125,52.16093818896389,109.66264335495278,155.07503303332427,57.605782382787076,115.67804434815179,84.18285538653154,0.04283040771088764,0.022088766118727676,0.02473272107826574,0.021793294756875525,0.017829073288041286,0.016077192345505864,0.0257726100400173
2680,-172.06747436523438,-41.23442840576172,1234.1058349609375,0.2375053894824766,-0.1875611600285144,0.6813644840077665,-0.6664491287025327,113.49839782714844,40.7391357421875,1414.9544677734375,0.1756071236915767,0.9840657846905208,-0.02011747074822745,0.019286183678868772,-172.0910186767578,-41.20302200317383,1234.11279296875,-211.2067108154297,-14.68288803100586,1256.2069091796875,-250.98536682128906,17.941925048828125,1282.1229248046875,-211.0906524658203,80.03045654296875,1322.6287841796875,52.168044323431424,109.6695750417531,155.0922578858589,57.60520608418863,115.68274110015108,84.18609517200933,0.035724273243353366,0.01515707931839927,0.007507868543626728,0.021216996158429424,0.022525825287331713,0.012837406867717505,0.021153020226624544
2681,-171.6883087158203,-40.970428466796875,1233.870361328125,0.23770825999244438,-0.1880878321712338,0.6816740596619991,-0.6659115758900874,113.50104522705078,40.737613677978516,1414.9659423828125,0.17560060209308498,0.9840648219112501,-0.02027215072536683,0.019232647407305254,-171.7071075439453,-40.93886947631836,1233.88427734375,-210.8708953857422,-14.477800369262695,1255.9600830078125,-250.70437622070312,18.083110809326172,1281.906005859375,-210.8984832763672,80.1443862915039,1322.49072265625,52.16638431138492,109.68249187931164,155.07488807041835,57.620396083577795,115.67058823048714,84.1619288339641,0.037384285289860486,0.0022402417598641478,0.02487768398418666,0.03640699554759408,0.010372955623395796,0.03700374491295122,0.028354444980589352
