,toolx,tooly,toolz,tool_qx,tool_qy,tool_qz,tool_qw,refx,refy,refz,ref_qx,ref_qy,ref_qz,ref_qw,fid1x,fid1y,fid1z,fid2x,fid2y,fid2z,fid3x,fid3y,fid3z,fid4x,fid4y,fid4z,IMD12,IMD13,IMD14,IMD23,IMD24,IMD34,IMD12_abs_e,IMD13_abs_e,IMD14_abs_e,IMD23_abs_e,IMD24_abs_e,IMD34_abs_e,IMD_abs_e_RMS
2372,-16.36286163330078,-201.27694702148438,1377.7130126953125,0.6217607381837953,0.6382583152367827,-0.0270105917825677,0.45311183543999495,23.909887313842773,122.89791107177734,1608.88720703125,-0.33868101446993987,-0.5477105064140544,0.41500215439951216,-0.6427142315563239,-16.304706573486328,-201.29212951660156,1377.8665771484375,-47.255592346191406,-173.70828247070312,1408.9171142578125,-77.32538604736328,-139.87451171875,1445.808837890625,-26.108659744262695,-78.8082504272461,1472.153076171875,51.79731462872599,110.05361372611075,154.88176791555327,58.394484406719194,115.98273888607929,83.94200505079814,0.2556914738786631,0.08728429375068458,0.19071579687513918,0.35660485494182836,0.10853202493613878,0.020309330738328413,0.2036041440505645
2373,-16.83193016052246,-201.2472381591797,1377.7635498046875,0.6221250218292621,0.6376145209119399,-0.026984626712493964,0.4535195804564173,23.92212677001953,122.90831756591797,1608.900634765625,-0.33856717354889343,-0.5478462818988628,0.4149017583569413,-0.6427233085216557,-16.78000831604004,-201.26797485351562,1377.9117431640625,-47.65794372558594,-173.64927673339844,1409.0086669921875,-77.63020324707031,-139.7807159423828,1445.9234619140625,-26.321151733398438,-78.76756286621094,1472.247802734375,51.80017425239476,110.04100653337449,154.90860689459296,58.37908730874456,116.00425254408363,83.95352604359739,0.25283185020989407,0.07467710101441583,0.16387681783544394,0.34120775696719363,0.13004568294047658,0.008788337939080293,0.19569026260484398
2374,-17.297746658325195,-201.23153686523438,1377.796630859375,0.6224438912222816,0.6369656454638516,-0.027423990075678938,0.4539672824634088,23.93229866027832,122.93531036376953,1608.877685546875,-0.3386652281833163,-0.5478971040608701,0.414944767069622,-0.6426005500019367,-17.248361587524414,-201.24566650390625,1377.9605712890625,-48.041893005371094,-173.5919189453125,1409.0672607421875,-77.9332046508789,-139.69337463378906,1446.0489501953125,-26.52364158630371,-78.72357940673828,1472.2476806640625,51.77448657349968,110.0334592483992,154.8797973913802,58.39732162639453,115.99483804223729,83.94422304538442,0.278519529104976,0.06712981603912738,0.19268632104819972,0.3594420746171636,0.12063118109414006,0.018091336152053827,0.20947766066831525
2375,-17.759592056274414,-201.2121124267578,1377.8323974609375,0.622747014504183,0.6363379057029089,-0.02766865814288826,0.45441684723207004,23.949480056762695,122.94940948486328,1608.8939208984375,-0.3385382496791181,-0.5479564858567072,0.41490397407308444,-0.6426431633574956,-17.710159301757812,-201.22421264648438,1377.994384765625,-48.43550491333008,-173.54225158691406,1409.1522216796875,-78.23480987548828,-139.61329650878906,1446.161376953125,-26.730785369873047,-78.68779754638672,1472.2901611328125,51.77980911723648,110.02671102186497,154.8813680238357,58.38535897786822,115.99509343145994,83.94816452312338,0.2731969853681733,0.06038158950489958,0.19111568859270278,0.3474794260908567,0.12088657031678451,0.014149858413091465,0.2042724767413024
2376,-18.21454620361328,-201.1759796142578,1377.8765869140625,0.62291302229556,0.6357212750920844,-0.027899890908112377,0.455037826051001,23.970903396606445,122.96260833740234,1608.892333984375,-0.3383753179769,-0.5479414757843842,0.4149608232279372,-0.6427050633729715,-18.159154891967773,-201.20108032226562,1378.0137939453125,-48.82051086425781,-173.50160217285156,1409.2725830078125,-78.5286865234375,-139.538818359375,1446.3165283203125,-26.935779571533203,-78.6584701538086,1472.3968505859375,51.81208096055613,110.05443390833909,154.9254073045858,58.380649788034326,116.01221621972014,83.95491679977846,0.24092514204852478,0.08810447597902282,0.14707640784260434,0.34277023625696046,0.13800935857699415,0.007397581758013416,0.19323195674149263
2377,-18.665769577026367,-201.1775665283203,1377.9398193359375,0.6232347623512021,0.6351036877149667,-0.028350074723698476,0.4554316744705527,23.96930694580078,122.98368072509766,1608.8887939453125,-0.33854929852787147,-0.5481560844322747,0.4147696552990229,-0.6425538207880279,-18.614246368408203,-201.19142150878906,1378.091796875,-49.19676208496094,-173.4596405029297,1409.367919921875,-78.82159423828125,-139.4710235595703,1446.4517822265625,-27.136516571044922,-78.62612915039062,1472.4141845703125,51.79322173946513,110.03372145755897,154.89219735303413,58.378674233557575,115.99517573462798,83.94935833340975,0.2597843631395236,0.06739202519889886,0.18028635939427318,0.3407946817802099,0.1209688734848271,0.012956048126724795,0.19810565970410104
2378,-19.104904174804688,-201.1835479736328,1378.00146484375,0.6235864014543424,0.6344956007389354,-0.028709205919169783,0.4557752889962901,23.99227523803711,122.99993896484375,1608.8814697265625,-0.3383965184523658,-0.5480756699036176,0.4148730153012413,-0.6426361626409414,-19.057598114013672,-201.1885223388672,1378.166748046875,-49.565879821777344,-173.42330932617188,1409.4544677734375,-79.1055679321289,-139.40316772460938,1446.5743408203125,-27.330482482910156,-78.59400177001953,1472.4359130859375,51.77435380657629,110.01266960283859,154.86940487536182,58.37677777390018,115.989969049259,83.94781151058612,0.27865229602836195,0.046340170478515574,0.20307883706658458,0.33889822212281473,0.11576218811585193,0.014502870950352076,0.20391940808701414
2379,-19.53451156616211,-201.162109375,1378.0526123046875,0.6237646793341548,0.633903541927949,-0.028990107498815466,0.45633704431436106,24.006269454956055,123.01447296142578,1608.877685546875,-0.3383051076096012,-0.5481224670970493,0.4148455057428921,-0.6426621364244391,-19.47977638244629,-201.18211364746094,1378.2025146484375,-49.92753219604492,-173.38990783691406,1409.5572509765625,-79.38418579101562,-139.34007263183594,1446.7357177734375,-27.51917266845703,-78.56695556640625,1472.5283203125,51.79374506739754,110.04442845569349,154.90792910003037,58.38941780728264,116.01242359042453,83.95599853369413,0.25926103520711763,0.07809902333342222,0.16455461239803526,0.3515382555052753,0.13821672928138184,0.006315847842344624,0.2012945029696005
2380,-19.937713623046875,-201.16990661621094,1378.126708984375,0.6242087298693051,0.6333753937061488,-0.028863686561320004,0.45647120369265337,24.016908645629883,123.03746795654297,1608.874755859375,-0.3383428320837787,-0.5481118373840977,0.41486827249714425,-0.6426366455254412,-19.899715423583984,-201.18038940429688,1378.2872314453125,-50.27723693847656,-173.35812377929688,1409.6441650390625,-79.65582275390625,-139.27481079101562,1446.811279296875,-27.713926315307617,-78.5440673828125,1472.6007080078125,51.76996776412619,109.99380964709499,154.90565267969657,58.36238438433609,116.027301008036,83.9718907360531,0.2830383384784625,0.027480214734922015,0.1668310327318352,0.3245048325587234,0.1530941468928546,0.009576354516624974,0.19896874439031076
2381,-20.364181518554688,-201.16580200195312,1378.18798828125,0.624232588752637,0.6327857892288686,-0.029916070636722903,0.4571879797269803,24.02694320678711,123.06084442138672,1608.8558349609375,-0.3383370384612895,-0.548111369052273,0.41489585178560945,-0.6426222900677975,-20.30711555480957,-201.18093872070312,1378.344970703125,-50.61757278442383,-173.3341827392578,1409.766845703125,-79.92484283447266,-139.22695922851562,1447.0361328125,-27.8978328704834,-78.51748657226562,1472.6044921875,51.783200602840886,110.05019188010128,154.8831781466336,58.40563787032241,115.99552693736123,83.94159181908665,0.2698054997637698,0.0838624477412111,0.18930556579479685,0.36775831854504304,0.12132007621808327,0.020722562449819293,0.2105780462726107
