<<<<<<< HEAD
,toolx,tooly,toolz,tool_qx,tool_qy,tool_qz,tool_qw,refx,refy,refz,ref_qx,ref_qy,ref_qz,ref_qw,fid1x,fid1y,fid1z,fid2x,fid2y,fid2z,fid3x,fid3y,fid3z,fid4x,fid4y,fid4z
41,-73.94844818115234,126.21356964111328,1235.4852294921875,0.023766685622542305,-0.17831451092920067,0.6877097740320082,-0.7033451119809134,-13.284208297729492,126.23992919921875,1116.782958984375,-0.4403983647475518,0.8813301298707671,0.06785554273989934,-0.15716904220975825,-27.851476669311523,-146.27499389648438,1139.1036376953125,-67.02645111083984,-111.51961517333984,1140.5430908203125,-106.33106994628906,-69.0892105102539,1144.232421875,-67.79798126220703,-0.49639880657196045,1173.3048095703125
42,-73.9716567993164,126.18815612792969,1235.546875,0.023760547389228923,-0.17852638050147415,0.687677805283435,-0.7033228305503562,-13.282892227172852,126.24107360839844,1116.7799072265625,-0.44037545337920203,0.8813602351896532,0.06779922714984124,-0.15708870323923846,-27.852277755737305,-146.27716064453125,1139.1119384765625,-67.02359771728516,-111.51536560058594,1140.510986328125,-106.33333587646484,-69.08948516845703,1144.23876953125,-67.80481719970703,-0.4987534284591675,1173.33154296875
43,-73.9672622680664,126.1976318359375,1235.514404296875,0.023718361530366033,-0.17849561675535824,0.687681365457576,-0.7033285816230156,-13.287079811096191,126.24027252197266,1116.78466796875,-0.44039218095841753,0.8813413750893688,0.06786202953355627,-0.15712050297098598,-27.851655960083008,-146.2739715576172,1139.092529296875,-67.02604675292969,-111.51832580566406,1140.533447265625,-106.32512664794922,-69.08783721923828,1144.2110595703125,-67.80293273925781,-0.49878358840942383,1173.3121337890625
44,-73.97235107421875,126.18758392333984,1235.5484619140625,0.02383940234322359,-0.17846500689890954,0.6877008347627052,-0.7033132204609612,-13.286469459533691,126.24057006835938,1116.7860107421875,-0.44038612068309263,0.8813447057077076,0.06787252082278403,-0.15711427480611528,-27.852184295654297,-146.27574157714844,1139.1014404296875,-67.0199966430664,-111.51178741455078,1140.502197265625,-106.33570098876953,-69.08758544921875,1144.2470703125,-67.81075286865234,-0.4994119107723236,1173.328125
45,-73.96711730957031,126.20004272460938,1235.5130615234375,0.02371714085948632,-0.1784935332859178,0.6876794783574521,-0.703330996651351,-13.290201187133789,126.24138641357422,1116.796630859375,-0.4403826105802091,0.8813435699844938,0.06769797631302164,-0.15720576308987216,-27.855985641479492,-146.27584838867188,1139.1087646484375,-67.01841735839844,-111.51319885253906,1140.501220703125,-106.33406829833984,-69.08585357666016,1144.2266845703125,-67.80274200439453,-0.49592164158821106,1173.3104248046875
46,-73.95863342285156,126.18836212158203,1235.5435791015625,0.023874256466401924,-0.1784262990809121,0.6876959943826794,-0.7033265919787784,-13.28809642791748,126.2391128540039,1116.7880859375,-0.44036675222316674,0.8813622237957256,0.06773837161161213,-0.15712818656651195,-27.85325813293457,-146.27322387695312,1139.0858154296875,-67.01773834228516,-111.51163482666016,1140.510986328125,-106.33649444580078,-69.09037017822266,1144.2376708984375,-67.80239868164062,-0.4975646138191223,1173.324462890625
47,-73.97338104248047,126.1835708618164,1235.5523681640625,0.023805959636622784,-0.17853549417251646,0.6876805182047476,-0.7033163288933398,-13.286832809448242,126.23836517333984,1116.78271484375,-0.44035965166249924,0.8813772098155425,0.06771211315251559,-0.15707533523081388,-27.852861404418945,-146.27394104003906,1139.09716796875,-67.01922607421875,-111.51152801513672,1140.4931640625,-106.33479309082031,-69.08757781982422,1144.234130859375,-67.80657196044922,-0.49915364384651184,1173.3265380859375
48,-73.95846557617188,126.19168853759766,1235.526611328125,0.02383850486167667,-0.17842311748767553,0.6876928221463497,-0.703331713489679,-13.290440559387207,126.238037109375,1116.7962646484375,-0.4403647190724973,0.8813427687821415,0.06770359960437435,-0.15725794324052447,-27.85202407836914,-146.27464294433594,1139.080810546875,-67.02460479736328,-111.51509857177734,1140.516845703125,-106.33615112304688,-69.08995819091797,1144.224609375,-67.80180358886719,-0.49899113178253174,1173.3148193359375
49,-73.96326446533203,126.19000244140625,1235.531005859375,0.023872504213237302,-0.1784188950205215,0.6877053498023217,-0.7033193821412228,-13.291403770446777,126.23939514160156,1116.79345703125,-0.4403804507827143,0.8813437645164284,0.06772657755312342,-0.15719840332956464,-27.849092483520508,-146.27542114257812,1139.0850830078125,-67.01900482177734,-111.51065063476562,1140.486572265625,-106.33729553222656,-69.08755493164062,1144.2373046875,-67.80580139160156,-0.4973980486392975,1173.312744140625
50,-73.96112823486328,126.18693542480469,1235.5400390625,0.02384229279368425,-0.17847238092747514,0.6876831050988487,-0.7033285869933231,-13.292511940002441,126.23653411865234,1116.8006591796875,-0.44035296248000577,0.8813387864325801,0.06775737036946862,-0.1572900210606007,-27.852020263671875,-146.2723846435547,1139.08203125,-67.02179718017578,-111.51197052001953,1140.5015869140625,-106.33609008789062,-69.08710479736328,1144.2265625,-67.80158233642578,-0.500065267086029,1173.318115234375
51,-73.96902465820312,126.18498229980469,1235.5479736328125,0.023901702514351638,-0.17842741047040764,0.6877076230255437,-0.7033140074264813,-13.29299259185791,126.23807525634766,1116.795654296875,-0.440379055130813,0.8813282520358273,0.06776908499321185,-0.15727094799977753,-27.85179901123047,-146.27296447753906,1139.0853271484375,-67.02243041992188,-111.51216888427734,1140.4937744140625,-106.34203338623047,-69.08844757080078,1144.2430419921875,-67.80984497070312,-0.4989541172981262,1173.3232421875
52,-73.9656753540039,126.18544006347656,1235.54443359375,0.023882712536930605,-0.17844227023601228,0.6876962543643129,-0.7033219987802105,-13.293611526489258,126.23821258544922,1116.8050537109375,-0.4403807394513971,0.8813014401035522,0.06785874573914277,-0.157377783115522,-27.8530216217041,-146.27371215820312,1139.081787109375,-67.02300262451172,-111.51219177246094,1140.496826171875,-106.34286499023438,-69.08634948730469,1144.235595703125,-67.80744171142578,-0.5002735257148743,1173.3203125
53,-73.96990203857422,126.18379211425781,1235.5501708984375,0.023851903801582527,-0.17849944555762742,0.6876836791040588,-0.7033208315659117,-13.292652130126953,126.23873138427734,1116.7974853515625,-0.44037667474225123,0.8813079828255391,0.06778574507924273,-0.15738397794880166,-27.852651596069336,-146.2728729248047,1139.08056640625,-67.0251235961914,-111.5093994140625,1140.4974365234375,-106.33944702148438,-69.0830307006836,1144.228271484375,-67.80851745605469,-0.5008245706558228,1173.3214111328125
54,-73.96404266357422,126.19419860839844,1235.5255126953125,0.023851516224084258,-0.1784102280178017,0.6876999464151418,-0.7033275761784543,-13.294918060302734,126.23750305175781,1116.80224609375,-0.44036181389591517,0.8813125813126178,0.06769622370895607,-0.1574383313489342,-27.855501174926758,-146.2734832763672,1139.086181640625,-67.02679443359375,-111.50970458984375,1140.5010986328125,-106.34016418457031,-69.08577728271484,1144.2340087890625,-67.80877685546875,-0.4997236430644989,1173.3116455078125
55,-73.96470642089844,126.19264221191406,1235.534912109375,0.023916486971084457,-0.17837635491831252,0.6877152834942359,-0.7033189649834996,-13.292717933654785,126.23872375488281,1116.796875,-0.44038303956922037,0.8813058347483131,0.06784099660202231,-0.15735438754098252,-27.851404190063477,-146.26959228515625,1139.08154296875,-67.02749633789062,-111.50662231445312,1140.4947509765625,-106.34314727783203,-69.0864028930664,1144.2420654296875,-67.80931854248047,-0.49702930450439453,1173.315673828125
56,-73.96505737304688,126.19487762451172,1235.521484375,0.023875424695988422,-0.17837974428555878,0.6877143392647913,-0.7033204237712685,-13.292448997497559,126.23902893066406,1116.7890625,-0.4404010298234234,0.8813073895790683,0.06793649798768579,-0.15725409452527964,-27.853328704833984,-146.2710723876953,1139.08251953125,-67.0255355834961,-111.50780487060547,1140.5006103515625,-106.34069061279297,-69.09152221679688,1144.2335205078125,-67.8073959350586,-0.4990119934082031,1173.3095703125
